DATE ,PARTY NAME ,PARTICULAR ,COLOR ,IN-WORD,WASHING,OUT-WORD,EXTRA,RATE , AMOUNT ,DESIGN,G.P,2/,2=,2,2/=,111=,VIRUS ,QTY,,
9-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,20,,,150,0,BARFI (WHITE),,,,,20,,,,,
9-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,550,,,150,0,SADA BHAR (WHITE),,200,200,150,,,,,,
9-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,600,,,,0,NAGIN (WHITE),,300,200,100,,,,,,
9-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,200,200,150,30000,JANOON (WHITE),5721,,200,,,,,,,
9-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,300,300,150,45000,UJALA (WHITE),5721,150,150,,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,230,,,,,0,NAGIN (WHITE),,,230,,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,250,,,,150,0,TAJ MEHAL (WHITE),,100,100,50,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,25,,,,150,0,JANOON (WHITE),,,,25,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,150,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,188,,,,,0,NAGIN (WHITE),,98,,90,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,30,,,,150,0,F-16 (WHITE),,30,,,,,,,,
10-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,450,,,,150,0,UJALA (WHITE),,450,,,,,,,,
10-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,500,,,,150,0,UJALA (WHITE),,300,200,,,,,,,
10-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,250,,,,150,0,TAJ MEHAL (WHITE),,250,,,,,,,,
10-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,150,,,,150,0,UJALA (WHITE),,,,150,,,,,,
10-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,50,,,,,0,GOLA (JAMNI),,,,,,,,,,
10-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,111,,,,,0,GOLA (BLACK),,,,,,,,,,
10-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,300,,,,,0,SADA BHAR (WHITE),,150,100,50,,,,,,
10-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,100,,,,,0,UJALA (WHITE),,,,,,100,,,,
10-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,100,,,,,0,TAJ MEHAL (WHITE),,,,,,100,,,,
10-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,78,,,,,0,SADA BHAR (WHITE),,,,,,78,,,,
10-Jul-2019,FAIZAN MEMONA,RECEVIED,GOLDEN,600,,,,150,0,GOLA (BLACK),,,300,150,,150,,,,
10-Jul-2019,NAJID MIRZA,RECEVIED,GOLDEN,600,,,,150,0,GOLA (GOLDEN),,250,200,150,,,,,,
10-Jul-2019,NEHAL SHAH,WASHING,GOLDEN,,300,,,150,0,CHANDANI (WHITE),,100,100,100,,,,,,
10-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,250,,,150,0,TAJ MEHAL (WHITE),,100,100,50,,,,,,
10-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,100,,,,0,NAGIN (WHITE),,,,,100,,,,,
10-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,400,,,150,0,JANOON (WHITE),,150,150,100,,,,,,
10-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,250,,,150,0,SADA BHAR (WHITE),,100,100,50,,,,,,
10-Jul-2019,SAJJAD BANGLE,WASHING,GOLDEN,,600,,,150,0,UJALA (WHITE),,300,200,100,,,,,,
10-Jul-2019,LAL QALANDAR,WASHING,GOLDEN,,30,,,,0,BHATTI KARA,,,30,,,,,,,
10-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,220,,,150,0,TAJ MEHAL (WHITE),,,,,220,,,,,
10-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,350,352,150,52500,JANOON (WHITE),5722,150,,,200,,,,,
10-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,250,250,150,37500,BARFI (WHITE),5723,150,100,,,,,,,
10-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,250,250,150,37500,SADA BHAR (WHITE),5723,150,100,,,,,,,
10-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,400,400,150,60000,TAJ MEHAL (WHITE),5724,150,100,50,100,,,,,
10-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,50,50,150,7500,SADA BHAR (WHITE),5724,,,50,,,,,,
10-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,50,50,150,7500,BARFI (WHITE),5724,,,50,,,,,,
11-Jul-2019,QAZI AKRAM,RECEVIED,T.W,450,,,,,0,GOLA (RED),,150,150,150,,,,,,
11-Jul-2019,QAZI AKRAM,RECEVIED,T.W,24,,,,,0,GOLA (WHITE),,,,,,,,,,mix
11-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,50,,,,,0,GHUNGRO (WHITE),,,,50,,,,,,
11-Jul-2019,QAZI AKRAM,RECEVIED,T.W,150,,,,,0,GOLA (GREEN),,,,150,,,,,,
11-Jul-2019,QAZI AKRAM,RECEVIED,T.W,65,,,,,0,GOLA (GOLDEN),,65,,,,,,,,
11-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,50,,,,150,0,UJALA (WHITE),,50,,,,,,,,
11-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,150,,,,150,0,TAJ MEHAL (WHITE),,100,,50,,,,,,
11-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,100,,,,150,0,UJALA (WHITE),,,,,,100,,,,
11-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,400,,,,150,0,UJALA (WHITE),,,200,200,,,,,,
11-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,550,,,,150,0,UJALA (WHITE),,,375,175,,,,,,
11-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,250,,,,150,0,TAJ MEHAL (WHITE),,250,,,,,,,,
11-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,200,,,,150,0,UJALA (WHITE),,200,,,,,,,,
11-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,53,,,,,0,BARFI (WHITE),,,,,53,,,,,
11-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,27,,,,,0,KAJAL (WHITE),,,,,27,,,,,
11-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,200,,,,,0,TAJ MEHAL (WHITE),,150,,50,,,,,,
11-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,100,,,,,0,TAJ MEHAL (WHITE),,,100,,,,,,,
11-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,300,,,,,0,SADA BHAR (WHITE),,150,100,50,,,,,,
11-Jul-2019,NAJID MIRZA,RECEVIED,GOLDEN,250,,,,150,0,GOLA (GOLDEN),3780,,,,150,100,,,,
11-Jul-2019,NAJID MIRZA,RECEVIED,GOLDEN,200,,,,150,0,GOLA (GOLDEN),,,,,200,,,,,
11-Jul-2019,NEHAL SHAH,RECEVIED,GOLDEN,95,,,,150,0,S (WHITE),,,,,,,,,,mix
11-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,230,,,,0,NAGIN (WHITE),,,230,,,,,,,
11-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,300,,,150,0,SADA BHAR (WHITE),,150,100,50,,,,,,
11-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,650,,,150,0,UJALA (WHITE),,300,200,150,,,,,,
11-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,302,,,150,0,JANOON (WHITE),,,,,302,,,,,
11-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,100,,,150,0,TAJ MEHAL (WHITE),,,,,,100,,,,
11-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,78,,,150,0,SADA BHAR (WHITE),,,,,,78,,,,
11-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,100,,,150,0,UJALA (WHITE),,,,,,100,,,,
11-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,100,,,,0,NAGIN (WHITE),,,,,,100,,,,
11-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,300,,,150,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
11-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,350,350,150,52500,JANOON (WHITE),5725,250,,100,,,,,,
11-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,200,200,150,30000,SAPNA (WHITE),5725,,,,200,,,,,
11-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,558,558,150,83700,TAJ MEHAL (WHITE),5726,40,308,210,,,,,,
11-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,230,230,150,34500,JANOON (WHITE),5727,,100,50,50,,,,,
11-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,200,200,150,30000,NAGIN (WHITE),5727,,,,200,,,,,
13-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,600,,,,150,0,UJALA (WHITE),,140,185,275,,,,,,
13-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,50,,,,150,0,JANOON (WHITE),,,,50,,,,,,
13-Jul-2019,NEHAL SHAH,WASHING,GOLDEN,,213,,,150,0,S (WHITE),,82,87,44,,,,,,
13-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,200,,,150,0,UJALA (WHITE),,200,,,,,,,,
13-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,900,,,150,0,UJALA (WHITE),,500,200,200,,,,,,
13-Jul-2019,AL NOOR BANGLE ,WASHING,GOLDEN,,200,,,150,0,JANOON (WHITE),,,,,200,,,,,
13-Jul-2019,AL NOOR BANGLE ,WASHING,GOLDEN,,200,,,,0,SAPNA (WHITE),,,,,200,,,,,
13-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,568,568,150,85200,UJALA (WHITE),5728,294,200,74,,,,,,
13-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,250,250,150,37500,BALDAR K (WHITE),5729,150,100,,,,,,,
13-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,250,250,150,37500,SADA BHAR (WHITE),5729,100,100,50,,,,,,
13-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,6,7,150,900,NAGIN (WHITE),5729,,,,,6,,,,
14-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,600,,,,150,0,UJALA (WHITE),,360,240,,,,,,,
14-Jul-2019,AL NOOR BANGLE ,RECEVIED,GOLDEN,300,,,,,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
14-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,152,,,,,0,BHATTI KARA,,28,53,53,,18,,,,
14-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,375,,,,150,0,KAJAL (WHITE),,297,78,,,,,,,
14-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,300,,,150,0,SADA BHAR (WHITE),,150,100,50,,,,,,
14-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,300,,,150,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
14-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,100,,,150,0,BARFI (WHITE),,,,,100,,,,,
14-Jul-2019,QAZI AKRAM,WASHING,GOLDEN,,408,,,150,0,GOLA MEAT (WHITE),,195,103,60,50,,,,,
14-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,250,,,150,0,TAJ MEHAL (WHITE),,250,,,,,,,,
14-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,50,,,150,0,JANOON (WHITE),,,,50,,,,,,
14-Jul-2019,LAL QALANDAR,WASHING,GOLDEN,,72,,,,0,BHATTI KARA,,42,9,21,,,,,,
14-Jul-2019,QAZI AKRAM,WASHING,GOLDEN,,50,,,150,0,GHUNGRO (WHITE),,,,50,,,,,,
14-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,750,,,150,0,UJALA (WHITE),,200,375,175,,,,,,
14-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,280,280,150,42000,TAJ MEHAL (WHITE),5730,,,,280,,,,,
14-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,150,150,150,22500,JANOON (WHITE),5730,150,,,,,,,,
14-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,50,50,150,7500,BALDAR K (WHITE),5730,,,50,,,,,,
14-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,26,26,150,3900,UJALA (WHITE),5730,,,26,,,,,,
14-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,300,300,150,45000,SADA BHAR (WHITE),5731,150,100,50,,,,,,
14-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,300,300,150,45000,NAGIN (WHITE),5731,150,100,50,,,,,,
14-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,334,334,150,50100,SADA BHAR (WHITE),5732,68,200,66,,,,,,
15-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,600,,,,150,0,BARFI (WHITE),,250,200,150,,,,,,
15-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,171,,,,150,0,TAJ MEHAL (WHITE),,,,,171,,,,,
15-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,100,,,,150,0,SADA BHAR (WHITE),,,,,,100,,,,
15-Jul-2019,QAZI AKRAM,RECEVIED,T.W,108,,,,,0,GOLA (GOLDEN),,75,,33,,,,,,
15-Jul-2019,QAZI AKRAM,RECEVIED,T.W,208,,,,,0,GOLA (GREEN),,67,141,,,,,,,
15-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,300,,,,,0,JANOON (WHITE),,150,100,50,,,,,,
15-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,200,,,,150,0,UJALA (WHITE),,200,,,,,,,,
15-Jul-2019,AL NOOR BANGLE ,RECEVIED,GOLDEN,300,,,,,0,UJALA (WHITE),,150,100,50,,,,,,
15-Jul-2019,REHAN FARHAN,RECEVIED,GOLDEN,400,,,,,0,GOLA (WHITE),,,400,,,,,,,
15-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,50,,,,150,0,GOLA (GOLDEN),,20,20,,,10,,,,
15-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,60,,,,150,0,GOLA (WHITE),,20,20,20,,,,,,
15-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,10,,,,150,0,GOLA (BLACK),,,,,,10,,,,
15-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,600,,,150,0,UJALA (WHITE),,360,240,,,,,,,
15-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,600,,,150,0,UJALA (WHITE),,140,185,275,,,,,,
15-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,150,,,150,0,FANOOSE (WHITE),,90,40,20,,,,,,
15-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,400,,,150,0,GOLA (JAMNI),,150,100,50,100,,,,,
15-Jul-2019,MAHEEN BANGLE,WASHING,GOLDEN,,200,,,150,0,CHANDANI (WHITE),,,,,200,,,,,
15-Jul-2019,SAJJAD BANGLE,WASHING,GOLDEN,,300,,,150,0,UJALA (WHITE),,,200,100,,,,,,
15-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,300,300,150,45000,UJALA (WHITE),5733,300,,,,,,,,
15-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,100,100,150,15000,SADA BHAR (WHITE),5733,,100,,,,,,,
15-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,100,100,150,15000,TAJ MEHAL (WHITE),5733,100,,,,,,,,
15-Jul-2019,MILAP BANGLE,SENT,GOLDEN,,,300,300,150,45000,NAGIN (WHITE),5734,150,100,50,,,,,,
15-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,270,270,150,40500,TAJ MEHAL (WHITE),5735,90,90,90,,,,,,
15-Jul-2019,SAJJAD BANGLE,SENT,GOLDEN,,,600,600,150,90000,UJALA (WHITE),5736,300,200,100,,,,,,
16-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,138,,,,150,0,JANOON (WHITE),,,,,138,,,,,
16-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,70,,,,,0,UJALA (WHITE),,,,70,,,,,,
16-Jul-2019,NAJID MIRZA,RECEVIED,GOLDEN,650,,,,150,0,GOLA (GOLDEN),,300,200,150,,,,,,
16-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,450,,,,,0,SADA BHAR (WHITE),,150,200,100,,,,,,
16-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,300,,,,,0,KAJAL (WHITE),,150,100,50,,,,,,
16-Jul-2019,AZEEM FAHIM,RECEVIED,MULTI,1000,,,,0,0,GOLA (BLACK),,600,400,,,,,,,
16-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,180,,,,,0,UJALA (WHITE),,,180,,,,,,,
16-Jul-2019,KASHIF BHAI TAHIR,RECEVIED,GOLDEN,300,,,,150,0,JANOON (WHITE),,120,120,60,,,,,,
16-Jul-2019,AZEEM FAHIM,RECEVIED,GOLDEN,210,,,,150,0,UJALA (WHITE),,70,70,70,,,,,,
16-Jul-2019,FAIZAN MEMONA,RECEVIED,GOLDEN,400,,,,150,0,GOLA BACHA (BLACK),,,,,,,,,,
16-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,300,,,,,0,KANTA (WHITE),,150,100,50,,,,,,
16-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,565,,,,150,0,KANTA (WHITE),,300,265,,,,,,,
16-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,200,,,,,0,NAGIN (WHITE),,200,,,,,,,,
16-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,120,,,,150,0,KAJAL (WHITE),,,,120,,,,,,
16-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,150,,,,,0,SADA BHAR (WHITE),,150,,,,,,,,
16-Jul-2019,STAR LIGHT ,RECEVIED,GOLDEN,300,,,,150,0,JANOON (WHITE),,150,100,50,,,,,,
16-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,600,,,,0,BARFI (WHITE),,250,200,150,,,,,,
16-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,171,,,150,0,TAJ MEHAL (WHITE),,,,,171,,,,,
16-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,53,,,150,0,BARFI (WHITE),,,,,53,,,,,
16-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,27,,,150,0,KAJAL (WHITE),,,,,27,,,,,
16-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,375,,,150,0,GOLA (GOLDEN),,200,100,75,,,,,,
16-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,100,,,150,0,GOLA (GOLDEN),,,,,100,,,,,
16-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,200,,,,0,NAGIN (WHITE),,200,,,,,,,,
16-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,200,,,,0,NAGIN (WHITE),,100,,100,,,,,,
16-Jul-2019,REHAN FARHAN,WASHING,GOLDEN,,300,,,,0,GOLA (WHITE),,,300,,,,,,,
16-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,600,600,150,90000,UJALA (WHITE),5737,300,200,100,,,,,,
16-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,50,50,150,7500,JANOON (WHITE),5737,,,50,,,,,,
16-Jul-2019,QAZI AKRAM,SENT,GOLDEN,,,408,438,150,61200,GOLA MEAT (WHITE),5738,,,,,,,,,
16-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,300,300,150,45000,UJALA (WHITE),5739,200,,100,,,,,,
16-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,350,350,150,52500,UJALA (WHITE),5740,,200,150,,,,,,
17-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,300,,,,,0,BARFI (WHITE),,150,100,50,,,,,,
17-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,200,,,,,0,NAGIN (WHITE),,200,,,,,,,,
17-Jul-2019,MAHEEN BANGLE,RECEVIED,GOLDEN,300,,,,150,0,CHANDANI (WHITE),,150,100,50,,,,,,
17-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,320,,,,,0,TAJ MEHAL (WHITE),,160,100,60,,,,,,
17-Jul-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,121,,,,150,0,TAJ MEHAL (WHITE),,121,,,,,,,,
17-Jul-2019,REHAN FARHAN,RECEVIED,GOLDEN,300,,,,,0,GOLA (WHITE),,300,,,,,,,,
17-Jul-2019,MAHEEN BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),,,100,,,,,,,
17-Jul-2019,AZEEM FAHIM,RECEVIED,T.W,300,,,,150,0,GOLA (GREEN),,100,100,100,,,,,,
17-Jul-2019,AZEEM FAHIM,RECEVIED,T.W,500,,,,150,0,GOLA (BLACK),,,,400,,100,,,,
17-Jul-2019,FAIZAN MEMONA,RECEVIED,GOLDEN,500,,,,150,0,GOLA (BLACK),,,250,250,,,,,,
17-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,235,,,,150,0,KANTA (WHITE),,,235,,,,,,,
17-Jul-2019,QAZI AKRAM,RECEVIED,GOLDEN,200,,,,,0,KANTA (WHITE),,,200,,,,,,,
17-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,125,,,,150,0,KAJAL (WHITE),,3,122,,,,,,,
17-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,100,,,,150,0,TAJ MEHAL (WHITE),,,,,,100,,,,
17-Jul-2019,FAIZAN MEMONA,RECEVIED,GOLDEN,490,,,,150,0,GOLA (BLACK),,250,100,,140,,,,,
17-Jul-2019,MAHNOOR BANGLE,RECEVIED,GOLDEN,400,,,,150,0,GOLA (GOLDEN),,,,,400,,,,,
17-Jul-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,150,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
17-Jul-2019,REHAN FARHAN,WASHING,GOLDEN,,700,,,,0,GOLA (WHITE),,,,700,,,,,,
17-Jul-2019,KASHIF BHAI TAHIR,WASHING,GOLDEN,,300,,,150,0,JANOON (WHITE),,120,120,60,,,,,,
17-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,250,,,150,0,TAJ MEHAL (WHITE),,250,,,,,,,,
17-Jul-2019,AL NOOR BANGLE ,WASHING,GOLDEN,,300,,,,0,UJALA (WHITE),,150,100,50,,,,,,
17-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,200,,,,0,NAGIN (WHITE),,200,,,,,,,,
17-Jul-2019,MILAN BANGLE,WASHING,GOLDEN,,565,,,150,0,KANTA (WHITE),,300,265,,,,,,,
17-Jul-2019,MAHEEN BANGLE,WASHING,GOLDEN,,300,,,150,0,UJALA (WHITE),,150,100,50,,,,,,
17-Jul-2019,MAHEEN BANGLE,WASHING,GOLDEN,,200,,,150,0,JANOON (WHITE),,,,,200,,,,,
17-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,302,302,150,45300,JANOON (WHITE),5741,,,,302,,,,,
17-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,100,102,150,15000,GOLA (JAMNI),5741,,,,102,,,,,
17-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,89,89,150,13350,JANOON (WHITE),5741,89,,,,,,,,
17-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,250,250,150,37500,TAJ MEHAL (WHITE),5742,250,,,,,,,,
17-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,600,600,150,90000,UJALA (WHITE),5743,360,240,,,,,,,
17-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,550,550,150,82500,UJALA (WHITE),5744,200,150,200,,,,,,
17-Jul-2019,SAFFAN BANGLE,SENT,GOLDEN,,,300,300,150,45000,UJALA (WHITE),5745,150,100,50,,,,,,
17-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,200,200,150,30000,CHANDANI (WHITE),5746,,,,200,,,,,
17-Jul-2019,MAHEEN BANGLE,SENT,GOLDEN,,,550,550,150,82500,UJALA (WHITE),5747,450,100,,,,,,,
17-Jul-2019,MAKKAH BANGLE,SENT,GOLDEN,,,508,508,150,76200,UJALA (WHITE),5748,48,185,275,,,,,,
18-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,150,0,KANTA (WHITE),,300,,,,,,,,
18-Jul-2019,MILAN BANGLE,RECEVIED,GOLDEN,400,,,,,0,NAGIN (WHITE),,400,,,,,,,,
18-Jul-2019,MAHEEN BANGLE,RECEVIED,GOLDEN,200,,,,,0,NAGIN (WHITE),,150,,50,,,,,,
18-Jul-2019,FAIZAN MEMONA,RECEVIED,GOLDEN,260,,,,150,0,GOLA (BLACK),,150,50,,60,,,,,
18-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,220,,,,150,0,GOLA (GOLDEN),,80,80,40,20,,,,,
18-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,150,,,,,0,NAGIN (WHITE),,,,150,,,,,,
18-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,40,,,,150,0,GOLA (GOLDEN),,40,,,,,,,,
18-Jul-2019,HINA NAEEM,RECEVIED,GOLDEN,80,,,,150,0,GOLA BACHA (BLACK),,,,,,,,,,
18-Jul-2019,MILAP BANGLE,RECEVIED,GOLDEN,600,,,,,0,BARFI (WHITE),,300,200,100,,,,,,
18-Jul-2019,AZEEM FAHIM,RECEVIED,GOLDEN,185,,,,150,0,GOLA (GOLDEN),,,,,185,,,,,
18-Jul-2019,QAZI AKRAM,WASHING,GOLDEN,,300,,,150,0,BARFI (WHITE),,150,100,50,,,,,,
18-Jul-2019,AL NOOR BANGLE ,WASHING,GOLDEN,,300,,,,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
18-Jul-2019,REHAN FARHAN,WASHING,GOLDEN,,500,,,,0,GOLA (WHITE),,100,200,200,,,,,,
18-Jul-2019,REHAN FARHAN,WASHING,GOLDEN,,300,,,,0,GOLA (WHITE),,140,160,,,,,,,
18-Jul-2019,QAZI AKRAM,WASHING,T.W,,439,,,150,0,GOLA (BLUE),,150,150,139,,,,,,
18-Jul-2019,QAZI AKRAM,WASHING,T.W,,516,,,150,0,GOLA (GREEN),,150,141,150,29,46,,,,
18-Jul-2019,REHAN FARHAN,WASHING,GOLDEN,,300,,,,0,GOLA (WHITE),,300,,,,,,,,
18-Jul-2019,MAKKAH BANGLE,WASHING,GOLDEN,,121,,,150,0,TAJ MEHAL (WHITE),,121,,,,,,,,
18-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,450,,,150,0,SADA BHAR (WHITE),,150,200,100,,,,,,
18-Jul-2019,MILAP BANGLE,WASHING,GOLDEN,,300,,,150,0,KAJAL (WHITE),,150,100,50,,,,,,
18-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,323,323,150,48450,NAGIN (WHITE),5749,,223,,100,,,,,
18-Jul-2019,MILAN BANGLE,SENT,GOLDEN,,,250,250,150,37500,TAJ MEHAL (WHITE),5749,100,100,50,,,,,,
